t,x,y,z,vx,vy,vz,roll,pitch,yaw,wx,wy,wz,rpm0,rpm1,rpm2,rpm3
2.083333333333333148e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532474434230514089e+04,1.532474434230514089e+04,1.532474434230514089e+04,1.532474434230514089e+04
2.291666666666666574e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.975857402750328007e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.413494010557162339e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531561588847124949e+04,1.531561588847124949e+04,1.531561588847124949e+04,1.531561588847124949e+04
2.500000000000000000e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532506381580370362e+04,1.532506381580369998e+04,1.532506381580369998e+04,1.532506381580369998e+04
2.708333333333333148e-01,5.999999999999999778e-01,-2.086946692281642282e-28,9.975857816154262703e-02,0.000000000000000000e+00,-1.831485709432858565e-25,-3.413295577748603343e-02,9.375051921573135373e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.318919797396424198e-16,-3.478379696094636297e-16,-1.665439290106360913e-16,1.531593278200190798e+04,1.531593278200190980e+04,1.531593278200190980e+04,1.531593278200190980e+04
2.916666666666666297e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532538328264190204e+04,1.532538328264190386e+04,1.532538328264190386e+04,1.532538328264190386e+04
3.125000000000000000e-01,5.999999999999999778e-01,-1.262798094297646219e-28,9.975858229558191848e-02,9.287851835915759270e-37,-1.108188462200419896e-25,-3.413097144942112138e-02,5.673084009225078466e-19,0.000000000000000000e+00,0.000000000000000000e+00,-2.318919797396424198e-16,1.159459898698212099e-16,8.327196450531804565e-17,1.531624966897546619e+04,1.531624966897546983e+04,1.531624966897546983e+04,1.531624966897546801e+04
3.333333333333333148e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532570274282016544e+04,1.532570274282016908e+04,1.532570274282016908e+04,1.532570274282016726e+04
3.541666666666666297e-01,5.999999999999999778e-01,-1.743523264028083139e-28,9.975858642962118217e-02,-2.476760807123196652e-36,-1.530012504287310012e-25,-3.412898712137688029e-02,7.833142282120634307e-19,0.000000000000000000e+00,0.000000000000000000e+00,-1.159459898698212099e-16,3.478379696094636297e-16,8.327196450531804565e-17,1.531656654939232430e+04,1.531656654939232794e+04,1.531656654939232794e+04,1.531656654939232794e+04
3.750000000000000000e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532602219633890672e+04,1.532602219633890672e+04,1.532602219633890672e+04,1.532602219633890672e+04
3.958333333333333148e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.975859056366039035e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.412700279335332404e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531688342325289341e+04,1.531688342325289341e+04,1.531688342325289341e+04,1.531688342325289341e+04
4.166666666666666297e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532634164319853880e+04,1.532634164319853880e+04,1.532634164319853880e+04,1.532634164319853880e+04
4.375000000000000000e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.975859469769955690e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.412501846535043876e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531720029055757368e+04,1.531720029055757550e+04,1.531720029055757550e+04,1.531720029055757550e+04
4.583333333333333148e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532666108339948187e+04,1.532666108339948369e+04,1.532666108339948369e+04,1.532666108339948369e+04
4.791666666666666297e-01,5.999999999999999778e-01,-1.627041338223516938e-28,9.975859883173868181e-02,0.000000000000000000e+00,-1.427671939776621647e-25,-3.412303413736819668e-02,7.310983627518147377e-19,0.000000000000000000e+00,0.000000000000000000e+00,-2.318919797396424198e-16,2.318919797396424198e-16,1.249079467579770623e-16,1.531751715130677803e+04,1.531751715130678167e+04,1.531751715130678167e+04,1.531751715130678167e+04
5.000000000000000000e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532698051694215428e+04,1.532698051694215064e+04,1.532698051694215064e+04,1.532698051694215064e+04
5.208333333333332593e-01,5.999999999999999778e-01,-1.626955241261182177e-28,9.975860296577775121e-02,0.000000000000000000e+00,-1.427555402348065445e-25,-3.412104980940663945e-02,7.310983627518147377e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.318919797396424198e-16,-2.318919797396424198e-16,-1.249079467579770623e-16,1.531783400550091756e+04,1.531783400550091574e+04,1.531783400550091574e+04,1.531783400550091574e+04
5.416666666666666297e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532729994382696532e+04,1.532729994382696168e+04,1.532729994382696168e+04,1.532729994382696168e+04
5.625000000000000000e-01,5.999999999999999778e-01,-2.086173821838437288e-28,9.975860709981679286e-02,0.000000000000000000e+00,-1.830439539853650526e-25,-3.411906548146576706e-02,9.375051921573135373e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.318919797396424198e-16,-3.478379696094636297e-16,-1.665439290106360913e-16,1.531815085314038151e+04,1.531815085314038151e+04,1.531815085314038151e+04,1.531815085314038151e+04
5.833333333333332593e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532761936405433153e+04,1.532761936405432971e+04,1.532761936405432971e+04,1.532761936405432971e+04
6.041666666666666297e-01,5.999999999999999778e-01,-1.930107116979864354e-29,9.975861123385577900e-02,8.391588796751328094e-57,-1.693456092668398991e-26,-3.411708115354553789e-02,8.674166155176723389e-20,0.000000000000000000e+00,0.000000000000000000e+00,-4.451107301576068854e-56,-1.865980850425501738e-36,-4.163598225265902282e-17,1.531846769422559191e+04,1.531846769422559555e+04,1.531846769422559555e+04,1.531846769422559555e+04
6.250000000000000000e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532793877762467309e+04,1.532793877762467309e+04,1.532793877762467309e+04,1.532793877762467309e+04
6.458333333333332593e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.975861536789472350e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.411509682564599355e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531878452875695075e+04,1.531878452875695439e+04,1.531878452875695439e+04,1.531878452875695439e+04
6.666666666666666297e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532825818453840475e+04,1.532825818453840657e+04,1.532825818453840657e+04,1.532825818453840657e+04
6.875000000000000000e-01,5.999999999999999778e-01,-1.217129845141270769e-28,9.975861950193362637e-02,9.287851835919425969e-37,-1.067835562043943783e-25,-3.411311249776711324e-02,5.470525333192132350e-19,0.000000000000000000e+00,0.000000000000000000e+00,-2.318919797396424198e-16,1.159459898698212099e-16,4.163598225265902282e-17,1.531910135673487275e+04,1.531910135673486911e+04,1.531910135673486911e+04,1.531910135673486911e+04
7.083333333333332593e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532857758479594486e+04,1.532857758479594668e+04,1.532857758479594668e+04,1.532857758479594668e+04
7.291666666666666297e-01,5.999999999999999778e-01,-1.262130018907875762e-28,9.975862363597248761e-02,3.095952199696559381e-37,-1.107284191125895607e-25,-3.411112816990888308e-02,5.673084009225078466e-19,0.000000000000000000e+00,0.000000000000000000e+00,-2.318919797396424198e-16,1.159459898698212099e-16,8.327196450531804565e-17,1.531941817815975264e+04,1.531941817815974900e+04,1.531941817815974900e+04,1.531941817815974900e+04
7.500000000000000000e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532889697839770997e+04,1.532889697839770997e+04,1.532889697839770997e+04,1.532889697839770997e+04
7.708333333333332593e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.975862777001129333e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.410914384207132388e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531973499303199787e+04,1.531973499303199605e+04,1.531973499303199605e+04,1.531973499303199605e+04
7.916666666666666297e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532921636534411118e+04,1.532921636534411118e+04,1.532921636534411118e+04,1.532921636534411118e+04
8.125000000000000000e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.975863190405007130e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.410715951425442871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532005180135202136e+04,1.532005180135202136e+04,1.532005180135202136e+04,1.532005180135202136e+04
8.333333333333332593e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532953574563557049e+04,1.532953574563556685e+04,1.532953574563556685e+04,1.532953574563556685e+04
8.541666666666666297e-01,5.999999999999999778e-01,-2.085401094512184288e-28,9.975863603808879376e-02,9.526340509635620455e-43,-1.829393713849614460e-25,-3.410517518645819063e-02,9.375051921573135373e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.318919797396424198e-16,-3.478379696094636297e-16,-1.665439290106360913e-16,1.532036860312022145e+04,1.532036860312022509e+04,1.532036860312022509e+04,1.532036860312022327e+04
8.750000000000000000e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532985511927249536e+04,1.532985511927249536e+04,1.532985511927249536e+04,1.532985511927249536e+04
8.958333333333332593e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.975864017212747459e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.410319085868261657e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532068539833702016e+04,1.532068539833701652e+04,1.532068539833701652e+04,1.532068539833701652e+04
9.166666666666666297e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533017448625530960e+04,1.533017448625530778e+04,1.533017448625530778e+04,1.533017448625530960e+04
9.375000000000000000e-01,5.999999999999999778e-01,-1.201350432150781514e-28,9.975864430616611378e-02,6.191904399385790375e-37,-1.053810025765179394e-25,-3.410120653092768572e-02,5.401317972145386322e-19,0.000000000000000000e+00,0.000000000000000000e+00,1.159459898698212099e-16,-2.318919797396424198e-16,2.693600265336783261e-35,1.532100218700280129e+04,1.532100218700280311e+04,1.532100218700280311e+04,1.532100218700280311e+04
9.583333333333332593e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533049384658442432e+04,1.533049384658442432e+04,1.533049384658442432e+04,1.533049384658442432e+04
9.791666666666666297e-01,5.999999999999999778e-01,0.000000000000000000e+00,9.975864844020469746e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.409922220319343278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532131896911799231e+04,1.532131896911799413e+04,1.532131896911799413e+04,1.532131896911799413e+04
1.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533081320026025969e+04,1.533081320026025969e+04,1.533081320026025969e+04,1.533081320026025969e+04
1.020833333333333259e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.975865257424323951e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.409723787547982998e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532163574468298975e+04,1.532163574468298975e+04,1.532163574468298975e+04,1.532163574468298975e+04
1.041666666666666519e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533113254728322681e+04,1.533113254728323045e+04,1.533113254728323045e+04,1.533113254728323045e+04
1.062500000000000000e+00,5.999999999999999778e-01,-2.853798745387368752e-28,9.975865670828175380e-02,-9.526347836574612175e-43,-2.503101964016950498e-25,-3.409525354778687040e-02,1.283282777890388276e-18,0.000000000000000000e+00,0.000000000000000000e+00,-4.637839594792848396e-16,3.478379696094636297e-16,2.081799112632950710e-16,1.532195251369819562e+04,1.532195251369819925e+04,1.532195251369819925e+04,1.532195251369819925e+04
1.083333333333333259e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533145188765375133e+04,1.533145188765374769e+04,1.533145188765374769e+04,1.533145188765374769e+04
1.104166666666666519e+00,5.999999999999999778e-01,-2.794360837184316565e-28,9.975866084232021258e-02,0.000000000000000000e+00,-2.450897794970330374e-25,-3.409326922011456790e-02,1.256621520343822201e-18,0.000000000000000000e+00,0.000000000000000000e+00,4.637839594792848396e-16,-3.478379696094636297e-16,-1.665439290106360913e-16,1.532226927616403009e+04,1.532226927616403009e+04,1.532226927616403009e+04,1.532226927616403009e+04
1.125000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533177122137223159e+04,1.533177122137223159e+04,1.533177122137223159e+04,1.533177122137223159e+04
1.145833333333333259e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.975866497635861585e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.409128489246292942e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532258603208088789e+04,1.532258603208088425e+04,1.532258603208088425e+04,1.532258603208088425e+04
1.166666666666666519e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533209054843909871e+04,1.533209054843909871e+04,1.533209054843909871e+04,1.533209054843909871e+04
1.187500000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.975866911039699136e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.408930056483192722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532290278144917465e+04,1.532290278144917283e+04,1.532290278144917283e+04,1.532290278144917283e+04
1.208333333333333259e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533240986885476013e+04,1.533240986885476013e+04,1.533240986885476013e+04,1.533240986885476013e+04
1.229166666666666519e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.975867324443531137e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.408731623722158904e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532321952426929602e+04,1.532321952426929784e+04,1.532321952426929784e+04,1.532321952426929784e+04
1.250000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533272918261963605e+04,1.533272918261963605e+04,1.533272918261963605e+04,1.533272918261963605e+04
1.270833333333333259e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.975867737847360361e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.408533190963187326e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532353626054166853e+04,1.532353626054166853e+04,1.532353626054166853e+04,1.532353626054166853e+04
1.291666666666666519e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533304848973413391e+04,1.533304848973413755e+04,1.533304848973413755e+04,1.533304848973413755e+04
1.312500000000000000e+00,5.999999999999999778e-01,-2.852892395481324726e-28,9.975868151251184035e-02,-1.238380879878623752e-36,-2.501875578972585479e-25,-3.408334758206284926e-02,1.283282777890388276e-18,0.000000000000000000e+00,0.000000000000000000e+00,-4.637839594792848396e-16,3.478379696094636297e-16,2.081799112632950710e-16,1.532385299026668690e+04,1.532385299026669054e+04,1.532385299026669054e+04,1.532385299026669054e+04
1.333333333333333259e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533336779019867936e+04,1.533336779019868118e+04,1.533336779019868118e+04,1.533336779019868118e+04
1.354166666666666519e+00,5.999999999999999778e-01,-6.611141848831043047e-29,9.975868564655003545e-02,0.000000000000000000e+00,-5.797547780060653334e-26,-3.408136325451445459e-02,2.973969318393968460e-19,0.000000000000000000e+00,0.000000000000000000e+00,-7.375385124970480816e-36,1.159459898698212099e-16,8.327196450531804565e-17,1.532416971344476769e+04,1.532416971344476769e+04,1.532416971344476769e+04,1.532416971344476769e+04
1.375000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533368708401369076e+04,1.533368708401368713e+04,1.533368708401368713e+04,1.533368708401368713e+04
