t,x,y,z,vx,vy,vz,roll,pitch,yaw,wx,wy,wz,rpm0,rpm1,rpm2,rpm3
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504418580648681564e+04,1.504418580648681564e+04,1.504418580648681564e+04,1.504418580648681564e+04
5.208333333333332593e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.975497681005668360e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.586159485578945677e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.503728331754072860e+04,1.503728331754072860e+04,1.503728331754072860e+04,1.503728331754072860e+04
5.416666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504439291799332568e+04,1.504439291799332568e+04,1.504439291799332568e+04,1.504439291799332568e+04
5.625000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.975497944105971015e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.586033198154088553e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.503748872833290079e+04,1.503748872833289715e+04,1.503748872833289715e+04,1.503748872833289715e+04
5.833333333333332593e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504460002664824788e+04,1.504460002664824788e+04,1.504460002664824788e+04,1.504460002664824788e+04
6.041666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.975498207206270895e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.585906910730195241e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.503769413631883799e+04,1.503769413631883617e+04,1.503769413631883617e+04,1.503769413631883617e+04
6.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504480713245169682e+04,1.504480713245169318e+04,1.504480713245169318e+04,1.504480713245169318e+04
6.458333333333332593e-01,0.000000000000000000e+00,-1.785124461468828431e-28,9.975498470306570775e-02,0.000000000000000000e+00,-1.605334520787709919e-25,-3.585780623307268516e-02,7.662725539647844548e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.318919797396424198e-16,-2.318919797396424198e-16,-1.665439290106360913e-16,1.503789954149865480e+04,1.503789954149865662e+04,1.503789954149865662e+04,1.503789954149865662e+04
6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504501423540378892e+04,1.504501423540378528e+04,1.504501423540378528e+04,1.504501423540378710e+04
6.875000000000000000e-01,5.159920332827598620e-39,-2.259897692214936897e-28,9.975498733406866492e-02,2.476759854487680457e-36,-2.032254998282001690e-25,-3.585654335885306992e-02,9.701029134106471305e-19,0.000000000000000000e+00,0.000000000000000000e+00,-1.475076691351604632e-35,-4.637839594792848396e-16,-4.163598225265902282e-17,1.503810494387248218e+04,1.503810494387247854e+04,1.503810494387247854e+04,1.503810494387247854e+04
7.083333333333332593e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504522133550464423e+04,1.504522133550464059e+04,1.504522133550464059e+04,1.504522133550464241e+04
7.291666666666666297e-01,0.000000000000000000e+00,-1.790827104849535472e-28,9.975498996507160820e-02,0.000000000000000000e+00,-1.610406383092751284e-25,-3.585528048464312056e-02,7.687709883789687657e-19,0.000000000000000000e+00,0.000000000000000000e+00,1.159459898698212099e-16,-3.478379696094636297e-16,-4.163598225265902282e-17,1.503831034344041655e+04,1.503831034344041291e+04,1.503831034344041291e+04,1.503831034344041291e+04
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504542843275438645e+04,1.504542843275438099e+04,1.504542843275438099e+04,1.504542843275438099e+04
7.708333333333332593e-01,-5.159918348171799699e-39,-2.266382307193237637e-28,9.975499259607453761e-02,-2.476759854488413129e-36,-2.038015206061432425e-25,-3.585401761044280239e-02,9.729506811554084481e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.318919797396424198e-16,-3.478379696094636297e-16,-2.081799112632950710e-16,1.503851574020257794e+04,1.503851574020257794e+04,1.503851574020257794e+04,1.503851574020257794e+04
7.916666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504563552715311744e+04,1.504563552715311744e+04,1.504563552715311744e+04,1.504563552715311744e+04
8.125000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.975499522707743927e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.585275473625216397e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.503872113415908825e+04,1.503872113415908825e+04,1.503872113415908825e+04,1.503872113415908825e+04
8.333333333333332593e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504584261870097362e+04,1.504584261870096998e+04,1.504584261870096998e+04,1.504584261870096998e+04
8.541666666666666297e-01,2.579960166413799310e-39,-2.989070324265807080e-28,9.975499785808032704e-02,1.238379927243840228e-36,-2.687789012388630684e-25,-3.585149186207115674e-02,1.283282777890388276e-18,0.000000000000000000e+00,0.000000000000000000e+00,4.637839594792848396e-16,-3.478379696094636297e-16,-2.081799112632950710e-16,1.503892652531005297e+04,1.503892652531005660e+04,1.503892652531005660e+04,1.503892652531005660e+04
8.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504604970739806049e+04,1.504604970739805685e+04,1.504604970739805685e+04,1.504604970739805685e+04
8.958333333333332593e-01,2.579960166413799310e-39,-1.784771921154823004e-28,9.975500048908318707e-02,1.238379927243840228e-36,-1.604849008912080904e-25,-3.585022898789982232e-02,7.662725539647844548e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.318919797396424198e-16,-2.318919797396424198e-16,-1.665439290106360913e-16,1.503913191365559760e+04,1.503913191365559760e+04,1.503913191365559760e+04,1.503913191365559760e+04
9.166666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504625679324449447e+04,1.504625679324449811e+04,1.504625679324449811e+04,1.504625679324449811e+04
9.375000000000000000e-01,2.579958181758000063e-39,-2.988873533248381386e-28,9.975500312008603321e-02,1.238379927244573067e-36,-2.687518005540348302e-25,-3.584896611373812603e-02,1.283282777890388276e-18,0.000000000000000000e+00,0.000000000000000000e+00,-4.637839594792848396e-16,3.478379696094636297e-16,2.081799112632950710e-16,1.503933729919583129e+04,1.503933729919582765e+04,1.503933729919582765e+04,1.503933729919582765e+04
9.583333333333332593e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504646387624040653e+04,1.504646387624040472e+04,1.504646387624040472e+04,1.504646387624040653e+04
9.791666666666666297e-01,2.579958181758000063e-39,-1.257971033538013049e-28,9.975500575108885160e-02,2.476760807123196652e-36,-1.131115284128216403e-25,-3.584770323958609561e-02,5.401317972145386322e-19,0.000000000000000000e+00,0.000000000000000000e+00,1.159459898698212099e-16,-2.318919797396424198e-16,2.693600265336783261e-35,1.503954268193086318e+04,1.503954268193086318e+04,1.503954268193086318e+04,1.503954268193086318e+04
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504667095638590217e+04,1.504667095638590217e+04,1.504667095638590217e+04,1.504667095638590217e+04
1.020833333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.975500838209165611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.584644036544370332e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.503974806186081514e+04,1.503974806186081514e+04,1.503974806186081514e+04,1.503974806186081514e+04
1.041666666666666519e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504687803368110326e+04,1.504687803368110326e+04,1.504687803368110326e+04,1.504687803368110326e+04
1.062500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.975501101309443286e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.584517749131096997e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.503995343898580177e+04,1.503995343898580177e+04,1.503995343898580177e+04,1.503995343898580177e+04
1.083333333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504708510812612440e+04,1.504708510812612622e+04,1.504708510812612622e+04,1.504708510812612622e+04
1.104166666666666519e+00,0.000000000000000000e+00,-1.321135011546277844e-28,9.975501364409719574e-02,0.000000000000000000e+00,-1.187847378438413293e-25,-3.584391461718789557e-02,5.673084009225078466e-19,0.000000000000000000e+00,0.000000000000000000e+00,-2.318919797396424198e-16,1.159459898698212099e-16,8.327196450531804565e-17,1.504015881330593584e+04,1.504015881330593584e+04,1.504015881330593584e+04,1.504015881330593584e+04
1.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504729217972109109e+04,1.504729217972109109e+04,1.504729217972109109e+04,1.504729217972109109e+04
1.145833333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.975501627509993086e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.584265174307446622e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504036418482133558e+04,1.504036418482133558e+04,1.504036418482133558e+04,1.504036418482133558e+04
1.166666666666666519e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504749924846611430e+04,1.504749924846611430e+04,1.504749924846611430e+04,1.504749924846611430e+04
1.187500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.975501890610265210e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.584138886897067500e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504056955353211561e+04,1.504056955353211197e+04,1.504056955353211197e+04,1.504056955353211197e+04
1.208333333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504770631436131407e+04,1.504770631436131043e+04,1.504770631436131043e+04,1.504770631436131043e+04
1.229166666666666519e+00,-1.984655799355980614e-45,-2.926102857990323921e-28,9.975502153710534559e-02,7.328621534892619554e-49,-2.630753917961999970e-25,-3.584012599487656353e-02,1.256621520343822201e-18,0.000000000000000000e+00,0.000000000000000000e+00,4.637839594792848396e-16,-3.478379696094636297e-16,-1.665439290106360913e-16,1.504077491943837958e+04,1.504077491943838140e+04,1.504077491943838140e+04,1.504077491943838140e+04
1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504791337740680319e+04,1.504791337740680319e+04,1.504791337740680319e+04,1.504791337740680319e+04
1.270833333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.975502416810802520e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.583886312079208325e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504098028254026030e+04,1.504098028254026030e+04,1.504098028254026030e+04,1.504098028254026030e+04
1.291666666666666519e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504812043760270717e+04,1.504812043760270353e+04,1.504812043760270353e+04,1.504812043760270535e+04
1.312500000000000000e+00,1.031983669634359940e-38,-2.258782001028167077e-28,9.975502679911067705e-02,4.953519708976826257e-36,-2.030718592765486098e-25,-3.583760024671726191e-02,9.701029134106471305e-19,0.000000000000000000e+00,0.000000000000000000e+00,-1.475076913779932409e-35,-4.637839594792848396e-16,-4.163598225265902282e-17,1.504118564283786327e+04,1.504118564283786327e+04,1.504118564283786327e+04,1.504118564283786327e+04
1.333333333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504832749494913696e+04,1.504832749494913696e+04,1.504832749494913696e+04,1.504832749494913696e+04
1.354166666666666519e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.975502943011331503e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.583633737265207869e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504139100033130126e+04,1.504139100033130126e+04,1.504139100033130126e+04,1.504139100033130126e+04
1.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991484405809418490e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.087471471142605645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504853454944621262e+04,1.504853454944621262e+04,1.504853454944621262e+04,1.504853454944621262e+04
